RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
0.02,0,0,0,0,0,0,0,0,0,0,NA,20,j,0,0.6
1.24,3.225806451612903,2,2,2,-0,0,0,0,0,0,0.023610637669471086,21,1,0,1.25
1.24,3.225806451612903,2,2,2,-0,3.225806451612903,2,2,2,-0,0.20647562476555287,21,2,0,1.25
0.04,0,0,0,0,0,0,0,0,0,0,NA,21,j,0,1.25
2.48,3.225806451612903,4,2,2,-0,2.82258064516129,2.3333333333333335,3,3,0.6365141682948128,0.044609263988855404,22,1,0,2.5
2.48,6.451612903225806,8,2,2,-0,5.241935483870968,2.1666666666666665,3,6,0.45056120886630463,0.2816073828089996,22,2,0,2.5
0.13999999999999999,0,0,0,0,0,0,0,0,0,0,NA,22,j,0,2.5
4.9399999999999995,10.931174089068826,26,3,2.076923076923077,0.2711893730418441,9.51417004048583,2.238095238095238,3,21,0.5488743844849944,0.09822924904210933,23,1,0,5
4.9399999999999995,14.979757085020243,36,3,2.0555555555555554,0.2145591551764051,15.182186234817813,2.0833333333333335,3,36,0.2868359830561607,0.407625913251677,23,2,0,5
0.32,0,0,0,0,0,0,0,0,0,0,NA,23,j,0,5
9.9,19.393939393939394,92,3,2.0869565217391304,0.2954391918721161,20.404040404040405,2.2444444444444445,3,90,0.5561490267096183,0.17222838764548162,24,1,0,10
9.9,19.393939393939394,90,3,2.1333333333333333,0.39267446722755217,27.979797979797983,2.1984126984126986,4,126,0.5199041774168264,0.6172523862868792,24,2,0,10
1.26,3.1746031746031744,2,2,2,-0,1.5873015873015872,2,2,1,-0,NA,24,j,0,10
19.8,37.07070707070707,324,6,2.265432098765432,0.6443659197821079,38.333333333333336,2.4563106796116503,7,309,0.7793910332693148,0.3400982964887934,25,1,0,20
19.8,37.57575757575757,326,5,2.2822085889570554,0.665032192785803,45,2.376,7,375,0.7954009319298025,0.8961716062184324,25,2,0,20
4.2,7.6190476190476195,16,2,2,-0,11.190476190476192,2.0434782608695654,3,23,0.17884491271684755,NA,25,j,0,20
39.6,64.04040404040404,962,9,2.636174636174636,1.0902382171022988,66.13636363636364,3.1707021791767556,12,826,1.426531792827346,0.7111896138801682,26,1,0,40
39.6,64.0909090909091,982,7,2.584521384928717,1.0342701257547495,70.22727272727273,2.9304531085353003,9,949,1.3110164738027383,1.3714306402776784,26,2,0,40
