RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
1.9800000000000002,0,0,0,0,0,5.05050505050505,2,2,5,-0,0.029860394708171322,70,1,0,2
1.9800000000000002,0,0,0,0,0,5.05050505050505,2,2,5,-0,0.2798320914307227,70,2,0,2
0.02,0,0,0,0,0,0,0,0,0,0,NA,70,j,0,2
4.9399999999999995,9.7165991902834,24,2,2,-0,11.740890688259109,2,2,29,-0,0.08664382196590396,71,1,0,5
4.9399999999999995,8.097165991902834,20,2,2,-0,9.919028340080972,2.0416666666666665,3,24,0.1732052067491771,0.44172954621621696,71,2,0,5
0.22,0,0,0,0,0,0,0,0,0,0,NA,71,j,0,5
9.9,16.565656565656568,80,3,2.05,0.1985152433458726,24.545454545454547,2.169642857142857,3,112,0.4553194653360305,0.18676824586696533,72,1,0,10
9.9,21.21212121212121,104,3,2.019230769230769,0.09503011725564635,19.696969696969695,2.142857142857143,4,91,0.4134134687381791,0.6224239164509346,72,2,0,10
0.9199999999999999,0,0,0,0,0,0,0,0,0,0,NA,72,j,0,10
0.98,0,0,0,0,0,8.16326530612245,2,2,4,-0,0.020153374024858686,73,1,0,1
1,0,0,0,0,0,8,2,2,4,-0,0.18930367833566739,73,2,0,1
0.02,0,0,0,0,0,0,0,0,0,0,NA,73,j,0,1
1.9800000000000002,2.0202020202020203,2,2,2,-0,7.07070707070707,2,2,7,-0,0.03676736812391537,74,1,0,2
1.9800000000000002,4.040404040404041,4,2,2,-0,10.1010101010101,2,2,10,-0,0.27034971998263385,74,2,0,2
0.02,0,0,0,0,0,0,0,0,0,0,NA,74,j,0,2
4.9399999999999995,13.765182186234817,34,2,2,-0,8.906882591093117,2,2,22,-0,0.09459853373280272,75,1,0,5
4.96,8.870967741935484,22,2,2,-0,17.137096774193548,2.0238095238095237,3,42,0.11251593411963928,0.4291053629819064,75,2,0,5
0.26,0,0,0,0,0,0,0,0,0,0,NA,75,j,0,5
9.9,25.252525252525253,122,3,2.0491803278688523,0.1960946596209072,16.363636363636363,2,2,81,-0,0.18401756011393589,76,1,0,10
9.9,18.585858585858585,86,3,2.13953488372093,0.40411826492136166,28.383838383838384,2.112781954887218,4,133,0.36358193027234037,0.6038150969625602,76,2,0,10
1.18,0,0,0,0,0,3.389830508474576,2,2,2,-0,NA,76,j,0,10
1,4,2,2,2,-0,2,2,2,1,-0,0.019298027687149524,77,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0.196193224181917,77,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,77,j,0,1
1.9800000000000002,6.0606060606060606,6,2,2,-0,4.040404040404041,2,2,4,-0,0.03666780479111325,78,1,0,2
1.9800000000000002,2.0202020202020203,2,2,2,-0,4.040404040404041,2,2,4,-0,0.25869947290144846,78,2,0,2
0.06,0,0,0,0,0,0,0,0,0,0,NA,78,j,0,2
4.9399999999999995,5.668016194331984,14,2,2,-0,9.7165991902834,2,2,24,-0,0.08987219995658753,79,1,0,5
4.9399999999999995,10.931174089068826,26,3,2.076923076923077,0.2711893730418441,10.931174089068826,2,2,27,-0,0.4136344952449959,79,2,0,5
0.13999999999999999,0,0,0,0,0,0,0,0,0,0,NA,79,j,0,5
9.9,14.747474747474747,72,3,2.0277777777777777,0.12693054534140227,18.88888888888889,2.010752688172043,3,93,0.05943229865313004,0.1723677510989677,80,1,0,10
9.9,17.17171717171717,82,3,2.073170731707317,0.2617644829090154,21.515151515151516,2.009433962264151,3,106,0.05338403027678455,0.5955402770941558,80,2,0,10
0.8,0,0,0,0,0,0,0,0,0,0,NA,80,j,0,10
0.98,8.16326530612245,4,2,2,-0,8.16326530612245,2,2,4,-0,0.016345379967720647,81,1,0,1
1,0,0,0,0,0,2,2,2,1,-0,0.2094037983589136,81,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,81,j,0,1
2,6,6,2,2,-0,13,2,2,13,-0,0.0322561319622998,82,1,0,2
1.9800000000000002,2.0202020202020203,2,2,2,-0,3.0303030303030303,2,2,3,-0,0.2780837887849951,82,2,0,2
0.04,0,0,0,0,0,0,0,0,0,0,NA,82,j,0,2
4.9399999999999995,12.550607287449392,30,3,2.066666666666667,0.24493002679463532,8.502024291497975,2,2,21,-0,0.09789338967842715,83,1,0,5
4.9399999999999995,7.28744939271255,18,2,2,-0,9.109311740890687,2.25,3,20,0.5623351446188083,0.41664283178362177,83,2,0,5
0.36,0,0,0,0,0,0,0,0,0,0,NA,83,j,0,5
